Empresa;Linha;Origem;Destino;Serviço;Horario de Saída;Sentido;Dia Operante;Regiao
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10201125;07:30:00;IDA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10301135;09:00:00;IDA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10201135;09:00:00;IDA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10201700;09:00:00;VOLTA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10301700;09:00:00;VOLTA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10201145;11:00:00;IDA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10301145;11:00:00;IDA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10301680;11:00:00;VOLTA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10201680;11:00:00;VOLTA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10301690;13:00:00;VOLTA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10301695;13:00:00;IDA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10201675;13:00:00;IDA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10201130;13:00:00;VOLTA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10201140;15:00:00;VOLTA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10301140;15:00:00;VOLTA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10201155;15:00:00;IDA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10301685;15:00:00;IDA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10201810;17:00:00;VOLTA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10301810;17:00:00;VOLTA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10201165;17:30:00;IDA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10301715;17:30:00;IDA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10301160;23:55:00;VOLTA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10301175;23:55:00;IDA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10201160;23:55:00;VOLTA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10201175;23:55:00;IDA;SEXTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10301110;05:30:00;VOLTA;SABADO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10301705;05:30:00;IDA;SABADO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10201110;05:30:00;VOLTA;SABADO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10201705;05:30:00;IDA;SABADO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10201820;07:30:00;VOLTA;SABADO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10301125;07:30:00;IDA;SABADO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10301820;07:30:00;VOLTA;SABADO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10201125;07:30:00;IDA;SABADO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10201135;09:00:00;IDA;SABADO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10301135;09:00:00;IDA;SABADO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10301700;09:00:00;VOLTA;SABADO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10201700;09:00:00;VOLTA;SABADO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10201680;11:00:00;VOLTA;SABADO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10301145;11:00:00;IDA;SABADO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10301680;11:00:00;VOLTA;SABADO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10201145;11:00:00;IDA;SABADO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10201130;13:00:00;VOLTA;SABADO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10301695;13:00:00;IDA;SABADO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10201675;13:00:00;IDA;SABADO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10301690;13:00:00;VOLTA;SABADO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10301140;15:00:00;VOLTA;SABADO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10201140;15:00:00;VOLTA;SABADO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10201155;15:00:00;IDA;SABADO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10301685;15:00:00;IDA;SABADO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10201810;17:00:00;VOLTA;SABADO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10301810;17:00:00;VOLTA;SABADO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10301715;17:30:00;IDA;SABADO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10201165;17:30:00;IDA;SABADO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10201160;23:55:00;VOLTA;SABADO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10301160;23:55:00;VOLTA;SABADO;LITORAL
VIACAO CRUZEIRO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);20200065;23:55:00;IDA;SABADO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10301705;05:30:00;IDA;DOMINGO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10201705;05:30:00;IDA;DOMINGO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10301110;05:30:00;VOLTA;DOMINGO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10201110;05:30:00;VOLTA;DOMINGO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10301820;07:30:00;VOLTA;DOMINGO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10201125;07:30:00;IDA;DOMINGO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10201820;07:30:00;VOLTA;DOMINGO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10301125;07:30:00;IDA;DOMINGO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10301135;09:00:00;IDA;DOMINGO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10201135;09:00:00;IDA;DOMINGO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10201700;09:00:00;VOLTA;DOMINGO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10301700;09:00:00;VOLTA;DOMINGO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10201680;11:00:00;VOLTA;DOMINGO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10201145;11:00:00;IDA;DOMINGO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10301145;11:00:00;IDA;DOMINGO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10301680;11:00:00;VOLTA;DOMINGO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10301690;13:00:00;VOLTA;DOMINGO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10201675;13:00:00;IDA;DOMINGO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10201130;13:00:00;VOLTA;DOMINGO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10301695;13:00:00;IDA;DOMINGO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10301685;15:00:00;IDA;DOMINGO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10201140;15:00:00;VOLTA;DOMINGO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10201155;15:00:00;IDA;DOMINGO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10301140;15:00:00;VOLTA;DOMINGO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10301810;17:00:00;VOLTA;DOMINGO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10201810;17:00:00;VOLTA;DOMINGO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10201165;17:30:00;IDA;DOMINGO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10301715;17:30:00;IDA;DOMINGO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10201175;23:55:00;IDA;DOMINGO;LITORAL
VIACAO CRUZEIRO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);20200120;23:55:00;VOLTA;DOMINGO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10301175;23:55:00;IDA;DOMINGO;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10301705;05:30:00;IDA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10301110;05:30:00;VOLTA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10201110;05:30:00;VOLTA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10201705;05:30:00;IDA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10201820;07:30:00;VOLTA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10201125;07:30:00;IDA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10301125;07:30:00;IDA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10301820;07:30:00;VOLTA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10201700;09:00:00;VOLTA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10301135;09:00:00;IDA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10301700;09:00:00;VOLTA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10201135;09:00:00;IDA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10201145;11:00:00;IDA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10301145;11:00:00;IDA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10301680;11:00:00;VOLTA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10201680;11:00:00;VOLTA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10301690;13:00:00;VOLTA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10201130;13:00:00;VOLTA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10201675;13:00:00;IDA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10301695;13:00:00;IDA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10201155;15:00:00;IDA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10201140;15:00:00;VOLTA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10301685;15:00:00;IDA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10301140;15:00:00;VOLTA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10301810;17:00:00;VOLTA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10201810;17:00:00;VOLTA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10301715;17:30:00;IDA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10201165;17:30:00;IDA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10301160;23:55:00;VOLTA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10201160;23:55:00;VOLTA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10201175;23:55:00;IDA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10301175;23:55:00;IDA;SEGUNDA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10201110;05:30:00;VOLTA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10301110;05:30:00;VOLTA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10201705;05:30:00;IDA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10301705;05:30:00;IDA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10201820;07:30:00;VOLTA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10201125;07:30:00;IDA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10301820;07:30:00;VOLTA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10301125;07:30:00;IDA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10201700;09:00:00;VOLTA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10301700;09:00:00;VOLTA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10201135;09:00:00;IDA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10301135;09:00:00;IDA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10301680;11:00:00;VOLTA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10201680;11:00:00;VOLTA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10301145;11:00:00;IDA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10201145;11:00:00;IDA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10301695;13:00:00;IDA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10301690;13:00:00;VOLTA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10201130;13:00:00;VOLTA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10201675;13:00:00;IDA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10201140;15:00:00;VOLTA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10301685;15:00:00;IDA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10301140;15:00:00;VOLTA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10201155;15:00:00;IDA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10201810;17:00:00;VOLTA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10301810;17:00:00;VOLTA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10301715;17:30:00;IDA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10201165;17:30:00;IDA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10201175;23:55:00;IDA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10301175;23:55:00;IDA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10301160;23:55:00;VOLTA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10201160;23:55:00;VOLTA;TERCA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10301705;05:30:00;IDA;QUARTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10201705;05:30:00;IDA;QUARTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10301110;05:30:00;VOLTA;QUARTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10201110;05:30:00;VOLTA;QUARTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10201125;07:30:00;IDA;QUARTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10201820;07:30:00;VOLTA;QUARTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10301820;07:30:00;VOLTA;QUARTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10301125;07:30:00;IDA;QUARTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10301700;09:00:00;VOLTA;QUARTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10201700;09:00:00;VOLTA;QUARTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10301135;09:00:00;IDA;QUARTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10201135;09:00:00;IDA;QUARTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10301145;11:00:00;IDA;QUARTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10201145;11:00:00;IDA;QUARTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10201680;11:00:00;VOLTA;QUARTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10301680;11:00:00;VOLTA;QUARTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10201130;13:00:00;VOLTA;QUARTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10301690;13:00:00;VOLTA;QUARTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10201675;13:00:00;IDA;QUARTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10301695;13:00:00;IDA;QUARTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10301140;15:00:00;VOLTA;QUARTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10201155;15:00:00;IDA;QUARTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);RECIFE(PE);NATAL(RN);10301685;15:00:00;IDA;QUARTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10201140;15:00:00;VOLTA;QUARTA-FEIRA;LITORAL
VIACAO PROGRESSO;RECIFE(PE) - NATAL(RN);NATAL(RN);RECIFE(PE);10201810;17:00:00;VOLTA;QUARTA-FEIRA;LITORAL
